,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.4663e-29,2.4077e-12,1.7373e-13,7.2800e-62,5.6064e-05,7.2103e-14,9.2372e-04,1.4023e-12
DCC_joint,,2.4663e-29,,2.3198e-07,1.9987e-65,2.0881e-125,5.6132e-15,1.5196e-74,1.3769e-43,2.1523e-09
DCC_bivariate_loop,,2.4077e-12,2.3198e-07,,7.2520e-43,4.1654e-102,2.2435e-03,3.0324e-48,9.8217e-24,6.7983e-01
SW_cross_validated,,1.7373e-13,1.9987e-65,7.2520e-43,,1.5600e-28,2.1204e-28,4.7886e-01,3.6790e-05,1.7993e-45
SW_15,,7.2800e-62,2.0881e-125,4.1654e-102,1.5600e-28,,1.9964e-83,1.6189e-37,2.0678e-45,5.1103e-109
SW_30,,5.6064e-05,5.6132e-15,2.2435e-03,2.1204e-28,1.9964e-83,,5.0479e-31,5.6956e-13,3.9681e-03
SW_60,,7.2103e-14,1.5196e-74,3.0324e-48,4.7886e-01,1.6189e-37,5.0479e-31,,1.0295e-04,1.9036e-52
SW_120,,9.2372e-04,1.3769e-43,9.8217e-24,3.6790e-05,2.0678e-45,5.6956e-13,1.0295e-04,,8.7773e-25
sFC,,1.4023e-12,2.1523e-09,6.7983e-01,1.7993e-45,5.1103e-109,3.9681e-03,1.9036e-52,8.7773e-25,
