,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6847e-10,1.4224e-05,2.1708e-09,1.5046e-126,5.5871e-42,1.0151e-09,2.8753e-02,2.5633e-26
DCC_joint,,1.6847e-10,,2.0846e-02,8.1244e-34,3.2343e-165,8.3115e-81,7.5288e-38,4.4391e-19,4.6039e-07
DCC_bivariate_loop,,1.4224e-05,2.0846e-02,,4.3914e-25,2.0246e-156,9.7673e-70,7.5528e-28,7.0440e-12,4.5765e-13
SW_cross_validated,,2.1708e-09,8.1244e-34,4.3914e-25,,1.0122e-103,2.9186e-17,6.5163e-01,2.5403e-05,1.1603e-55
SW_15,,1.5046e-126,3.2343e-165,2.0246e-156,1.0122e-103,,7.7277e-79,2.0113e-121,4.0652e-128,1.8254e-186
SW_30,,5.5871e-42,8.3115e-81,9.7673e-70,2.9186e-17,7.7277e-79,,7.6404e-23,1.4456e-36,1.9166e-106
SW_60,,1.0151e-09,7.5288e-38,7.5528e-28,6.5163e-01,2.0113e-121,7.6404e-23,,2.7073e-05,7.2022e-63
SW_120,,2.8753e-02,4.4391e-19,7.0440e-12,2.5403e-05,4.0652e-128,1.4456e-36,2.7073e-05,,2.1199e-39
sFC,,2.5633e-26,4.6039e-07,4.5765e-13,1.1603e-55,1.8254e-186,1.9166e-106,7.2022e-63,2.1199e-39,
