,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,1.,0.0000,0.0655,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-1.2191,-,0.0000,1.,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,nan,11.0787,12.0505,-,0.0000,1.,0.0001,1.,0.0000
SW_15,nan,nan,-3.0631,-1.7046,-14.2828,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,13.7491,14.8554,0.6884,17.9819,-,0.0002,1.,0.0000
SW_60,nan,nan,17.257,18.262,4.6391,21.252,4.5417,-,0.0000,0.0000
SW_120,nan,nan,9.493,10.3941,-0.5891,12.2563,-1.2825,-4.9182,-,0.0000
sFC,nan,nan,-48.2244,-46.3941,-50.6353,-51.1438,-62.5598,-61.2444,-44.8866,-
