,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.00,0.68,1.95,6.12,4.53,3.24,2.16,0.65
SVWP,0.00,,0.68,1.94,6.09,4.51,3.23,2.15,0.65
DCC_joint,0.68,0.68,,1.45,6.09,4.31,2.85,1.70,0.01
SW_cross_validated,1.95,1.94,1.45,,3.85,2.21,1.00,0.31,1.42
SW_15,6.12,6.09,6.09,3.85,,2.10,3.42,3.25,5.84
SW_30,4.53,4.51,4.31,2.21,2.10,,1.45,1.71,4.12
SW_60,3.24,3.23,2.85,1.00,3.42,1.45,,0.59,2.74
SW_120,2.16,2.15,1.70,0.31,3.25,1.71,0.59,,1.66
sFC,0.65,0.65,0.01,1.42,5.84,4.12,2.74,1.66,
