,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,6.68,-4.15,-5.66,-1.05,-9.87,-9.05,15.93,17.21
SVWP,6.68,,-14.02,-14.60,-9.93,-19.88,-19.20,8.42,9.60
DCC_joint,-4.15,-14.02,,-3.10,5.18,-10.88,-9.65,43.82,55.90
SW_cross_validated,-5.66,-14.60,-3.10,,6.90,-5.69,-4.44,34.52,39.14
SW_15,-1.05,-9.93,5.18,6.90,,-14.02,-13.03,29.89,35.22
SW_30,-9.87,-19.88,-10.88,-5.69,-14.02,,1.67,48.45,57.20
SW_60,-9.05,-19.20,-9.65,-4.44,-13.03,1.67,,49.76,60.21
SW_120,15.93,8.42,43.82,34.52,29.89,48.45,49.76,,1.94
sFC,17.21,9.60,55.90,39.14,35.22,57.20,60.21,1.94,
