,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.64,-3.03,0.77,4.84,-0.33,-0.60,2.01,-0.24
DCC_joint,,-0.64,,-2.54,1.47,5.17,0.02,-0.11,2.58,0.44
DCC_bivariate_loop,,-3.03,-2.54,,3.88,6.22,1.37,1.80,4.45,3.00
SW_cross_validated,,0.77,1.47,3.88,,4.51,-0.76,-1.22,1.43,-1.07
SW_15,,4.84,5.17,6.22,4.51,,-4.25,-4.90,-3.49,-5.01
SW_30,,-0.33,0.02,1.37,-0.76,-4.25,,-0.09,1.62,0.20
SW_60,,-0.60,-0.11,1.80,-1.22,-4.90,-0.09,,2.24,0.44
SW_120,,2.01,2.58,4.45,1.43,-3.49,1.62,2.24,,-2.29
sFC,,-0.24,0.44,3.00,-1.07,-5.01,0.20,0.44,-2.29,
