,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,30.78,14.01,9.81,7.13,3.73,12.80,50.59,66.94
DCC_joint,,30.78,,-18.93,-20.02,-29.44,-35.87,-22.82,10.72,23.25
DCC_bivariate_loop,,14.01,-18.93,,-3.06,-9.31,-14.78,-2.59,37.81,55.79
SW_cross_validated,,9.81,-20.02,-3.06,,-4.70,-8.86,1.03,35.59,49.45
SW_15,,7.13,-29.44,-9.31,-4.70,,-5.58,7.52,59.71,90.08
SW_30,,3.73,-35.87,-14.78,-8.86,-5.58,,13.84,80.43,136.58
SW_60,,12.80,-22.82,-2.59,1.03,7.52,13.84,,47.64,72.55
SW_120,,50.59,10.72,37.81,35.59,59.71,80.43,47.64,,25.02
sFC,,66.94,23.25,55.79,49.45,90.08,136.58,72.55,25.02,
