,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.98,1.54,0.80,1.04,1.89,1.28,1.37,29.72
DCC_joint,,2.98,,2.17,4.12,4.70,5.66,4.98,2.66,25.48
DCC_bivariate_loop,,1.54,2.17,,2.93,3.79,5.31,4.21,0.52,51.67
SW_cross_validated,,0.80,4.12,2.93,,0.19,1.19,0.47,2.94,39.55
SW_15,,1.04,4.70,3.79,0.19,,1.22,0.34,4.10,54.35
SW_30,,1.89,5.66,5.31,1.19,1.22,,0.88,6.14,64.03
SW_60,,1.28,4.98,4.21,0.47,0.34,0.88,,4.65,56.73
SW_120,,1.37,2.66,0.52,2.94,4.10,6.14,4.65,,89.35
sFC,,29.72,25.48,51.67,39.55,54.35,64.03,56.73,89.35,
