,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.00,0.09,0.72,6.30,4.36,2.82,1.38,1.00
DCC_joint,,1.00,,0.58,1.92,7.00,5.21,3.76,2.07,0.01
DCC_bivariate_loop,,0.09,0.58,,0.59,5.63,3.72,2.32,1.22,0.58
SW_cross_validated,,0.72,1.92,0.59,,6.05,4.03,2.39,0.95,1.90
SW_15,,6.30,7.00,5.63,6.05,,2.39,3.97,4.47,6.99
SW_30,,4.36,5.21,3.72,4.03,2.39,,1.69,2.41,5.20
SW_60,,2.82,3.76,2.32,2.39,3.97,1.69,,0.94,3.74
SW_120,,1.38,2.07,1.22,0.95,4.47,2.41,0.94,,2.07
sFC,,1.00,0.01,0.58,1.90,6.99,5.20,3.74,2.07,
