,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.7859e-02,8.4338e-01,1.2693e-01,3.6533e-11,1.3037e-08,6.0752e-06,6.5294e-03,3.8425e-02
DCC_joint,,3.7859e-02,,2.1442e-01,4.3980e-04,6.2593e-12,8.0117e-10,1.2096e-07,2.0378e-04,9.8741e-01
DCC_bivariate_loop,,8.4338e-01,2.1442e-01,,2.0608e-01,2.3033e-10,1.3930e-07,6.0628e-05,1.3890e-02,2.1316e-01
SW_cross_validated,,1.2693e-01,4.3980e-04,2.0608e-01,,7.1561e-11,4.3449e-08,4.3949e-05,4.7313e-02,4.7307e-04
SW_15,,3.6533e-11,6.2593e-12,2.3033e-10,7.1561e-11,,4.5387e-05,5.4505e-08,8.9367e-09,6.4579e-12
SW_30,,1.3037e-08,8.0117e-10,1.3930e-07,4.3449e-08,4.5387e-05,,1.3660e-03,3.9515e-05,8.3938e-10
SW_60,,6.0752e-06,1.2096e-07,6.0628e-05,4.3949e-05,5.4505e-08,1.3660e-03,,4.9461e-02,1.2795e-07
SW_120,,6.5294e-03,2.0378e-04,1.3890e-02,4.7313e-02,8.9367e-09,3.9515e-05,4.9461e-02,,2.0765e-04
sFC,,3.8425e-02,9.8741e-01,2.1316e-01,4.7307e-04,6.4579e-12,8.3938e-10,1.2795e-07,2.0765e-04,
