,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,99,99,93,63,71,39,89,57,99,85,47
1,99,95,61,65,47,99,97,91,97,79,99
2,91,99,93,75,57,99,99,99,99,99,99
3,97,95,97,63,45,91,99,99,65,97,93
4,93,75,69,51,59,95,99,97,95,81,99
5,99,99,99,47,63,31,97,55,69,83,99
6,83,97,69,55,71,95,99,99,99,63,99
7,89,87,99,87,45,33,97,99,97,99,89
8,99,99,83,75,57,43,95,85,67,73,97
9,89,99,61,51,57,97,97,57,89,99,81
