,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.150,0.203,0.226,0.283,0.344,0.346,0.314,0.249,0.254,0.184,0.196,0.250
SVWP,0.144,0.203,0.214,0.275,0.317,0.339,0.311,0.243,0.259,0.186,0.202,0.245
DCC_joint,0.173,0.178,0.200,0.230,0.249,0.247,0.244,0.208,0.210,0.203,0.188,0.212
SW_cross_validated,0.224,0.220,0.232,0.269,0.316,0.336,0.318,0.277,0.267,0.235,0.253,0.268
SW_15,0.363,0.372,0.369,0.366,0.386,0.376,0.367,0.361,0.370,0.375,0.366,0.370
SW_30,0.288,0.292,0.299,0.301,0.319,0.328,0.331,0.295,0.305,0.305,0.295,0.305
SW_60,0.242,0.227,0.231,0.289,0.328,0.365,0.381,0.262,0.261,0.254,0.236,0.280
SW_120,0.204,0.226,0.225,0.370,0.356,0.311,0.339,0.243,0.240,0.236,0.200,0.268
sFC,0.040,0.045,0.256,0.260,0.267,0.257,0.263,0.163,0.294,0.110,0.128,0.189
