,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.079,0.126,0.210,0.266,0.304,0.329,0.393,0.268,0.227,0.182,0.167,0.232
SVWP,0.090,0.133,0.201,0.259,0.297,0.352,0.389,0.265,0.262,0.177,0.157,0.235
DCC_joint,0.071,0.056,0.143,0.217,0.236,0.240,0.261,0.175,0.186,0.117,0.125,0.166
SW_cross_validated,0.181,0.157,0.164,0.233,0.275,0.333,0.339,0.256,0.236,0.188,0.179,0.231
SW_15,0.150,0.181,0.172,0.173,0.183,0.178,0.198,0.161,0.195,0.169,0.165,0.175
SW_30,0.139,0.153,0.137,0.156,0.189,0.219,0.287,0.166,0.183,0.157,0.145,0.176
SW_60,0.137,0.131,0.114,0.225,0.336,0.408,0.447,0.215,0.201,0.166,0.133,0.228
SW_120,0.127,0.142,0.179,0.403,0.419,0.343,0.382,0.242,0.216,0.180,0.119,0.250
sFC,0.056,0.063,0.362,0.368,0.377,0.364,0.371,0.230,0.416,0.156,0.182,0.268
