,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.053,0.097,0.062,0.063,0.087,0.062,0.061,0.059,0.054,0.056,0.035,0.063
SVWP,0.064,0.096,0.059,0.049,0.090,0.043,0.056,0.080,0.066,0.049,0.048,0.064
DCC_joint,0.035,0.040,0.023,0.028,0.029,0.020,0.024,0.027,0.024,0.028,0.023,0.027
SW_cross_validated,0.036,0.031,0.040,0.031,0.062,0.029,0.026,0.050,0.056,0.029,0.042,0.039
SW_15,0.020,0.032,0.019,0.035,0.025,0.023,0.022,0.024,0.024,0.027,0.016,0.024
SW_30,0.019,0.024,0.027,0.027,0.028,0.028,0.024,0.029,0.025,0.034,0.020,0.026
SW_60,0.022,0.030,0.028,0.024,0.030,0.015,0.020,0.023,0.037,0.039,0.018,0.026
SW_120,0.033,0.036,0.027,0.046,0.033,0.025,0.065,0.018,0.044,0.032,0.021,0.034
sFC,0.043,0.028,0.006,0.014,0.020,0.008,0.011,0.032,0.009,0.047,0.016,0.021
