,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-14.5228,-,0.0000,1.,0.0000,1.,0.003,0.0004,0.0000
DCC_bivariate_loop,nan,1.9147,14.1854,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-10.6239,1.2856,-10.9268,-,0.0000,1.,0.3371,0.0475,0.0000
SW_15,nan,-35.2435,-12.2662,-30.5297,-11.8658,-,0.0000,0.0000,0.0000,1.
SW_30,nan,-16.6113,-0.86,-15.8505,-2.0797,11.9912,-,0.0002,0.0000,0.0000
SW_60,nan,-11.0898,5.0535,-10.8881,2.9088,20.7978,6.3309,-,1.,0.0000
SW_120,nan,-9.1226,6.0144,-9.3186,3.7971,21.2894,7.2965,1.2868,-,0.0000
sFC,nan,-56.3678,-15.7869,-40.197,-14.2746,-1.3524,-15.9748,-29.3112,-29.0084,-
