,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.01,1.56,18.43,41.02,31.06,14.99,9.62,-0.58
DCC_joint,,0.01,,1.50,17.67,39.92,30.02,14.74,9.51,-0.58
DCC_bivariate_loop,,1.56,1.50,,17.02,40.18,30.01,13.98,8.78,-2.03
SW_cross_validated,,18.43,17.67,17.02,,30.62,17.76,3.81,0.72,-17.26
SW_15,,41.02,39.92,40.18,30.62,,-14.11,-16.47,-14.94,-38.80
SW_30,,31.06,30.02,30.01,17.76,-14.11,,-6.81,-7.30,-29.10
SW_60,,14.99,14.74,13.98,3.81,-16.47,-6.81,,-1.80,-14.80
SW_120,,9.62,9.51,8.78,0.72,-14.94,-7.30,-1.80,,-9.71
sFC,,-0.58,-0.58,-2.03,-17.26,-38.80,-29.10,-14.80,-9.71,
