,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.4322e-01,3.2253e-01,6.0316e-15,1.0015e-21,2.0608e-16,3.9650e-12,2.1712e-05,2.4722e-01
DCC_joint,,4.4322e-01,,8.8301e-01,1.7260e-12,2.1816e-20,1.8941e-15,2.7006e-11,3.6313e-05,1.2223e-01
DCC_bivariate_loop,,3.2253e-01,8.8301e-01,,8.9925e-13,1.3478e-20,1.4221e-15,2.2932e-11,3.8275e-05,7.6799e-02
SW_cross_validated,,6.0316e-15,1.7260e-12,8.9925e-13,,1.3508e-18,1.6324e-11,2.9271e-04,1.7747e-01,1.4801e-14
SW_15,,1.0015e-21,2.1816e-20,1.3478e-20,1.3508e-18,,4.2764e-11,6.4631e-14,5.6343e-08,1.9480e-21
SW_30,,2.0608e-16,1.8941e-15,1.4221e-15,1.6324e-11,4.2764e-11,,1.4119e-06,2.6440e-03,2.4830e-16
SW_60,,3.9650e-12,2.7006e-11,2.2932e-11,2.9271e-04,6.4631e-14,1.4119e-06,,7.7331e-01,3.4000e-12
SW_120,,2.1712e-05,3.6313e-05,3.8275e-05,1.7747e-01,5.6343e-08,2.6440e-03,7.7331e-01,,1.4588e-05
sFC,,2.4722e-01,1.2223e-01,7.6799e-02,1.4801e-14,1.9480e-21,2.4830e-16,3.4000e-12,1.4588e-05,
