,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.35,0.46,10.51,25.31,12.73,7.20,2.54,0.53
DCC_joint,,0.35,,0.07,7.56,21.29,11.21,6.42,2.43,0.73
DCC_bivariate_loop,,0.46,0.07,,7.85,21.87,11.39,6.48,2.42,0.84
SW_cross_validated,,10.51,7.56,7.85,,16.89,6.61,2.00,0.63,9.96
SW_15,,25.31,21.29,21.87,16.89,,6.24,9.15,3.96,24.37
SW_30,,12.73,11.21,11.39,6.61,6.24,,3.15,1.56,12.58
SW_60,,7.20,6.42,6.48,2.00,9.15,3.15,,0.13,7.26
SW_120,,2.54,2.43,2.42,0.63,3.96,1.56,0.13,,2.63
sFC,,0.53,0.73,0.84,9.96,24.37,12.58,7.26,2.63,
