,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0023,0.4311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-5.1783,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710
DCC_bivariate_loop,nan,2.7946,8.5655,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-12.7595,-9.481,-16.4176,-,0.0000,0.0000,1.,0.0222,0.0000
SW_15,nan,-29.4765,-28.3249,-31.7139,-23.7997,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-19.6381,-17.6742,-22.3641,-11.6854,12.7744,-,0.0000,0.0109,0.0000
SW_60,nan,-10.7609,-7.4002,-13.7022,-0.2287,21.6047,9.9368,-,0.0722,0.0006
SW_120,nan,-11.7457,-9.1279,-13.9325,-4.1398,15.3394,4.4585,-3.6092,-,0.0000
sFC,nan,-8.5319,-3.6165,-12.5293,8.3534,28.3015,17.2596,5.8299,7.9897,-
