,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-0.0147,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-1.5625,-1.5007,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-18.4339,-17.6731,-17.021,-,0.0000,0.0000,0.0458,1.,0.0000
SW_15,nan,-41.0181,-39.9178,-40.178,-30.6198,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-31.0604,-30.0221,-30.0062,-17.7624,14.1125,-,0.0001,0.0000,0.0000
SW_60,nan,-14.991,-14.7358,-13.9832,-3.814,16.4726,6.8098,-,1.,0.0000
SW_120,nan,-9.6163,-9.5121,-8.7808,-0.7158,14.9418,7.2972,1.8049,-,0.0000
sFC,nan,0.5797,0.5788,2.0319,17.261,38.7951,29.0959,14.7951,9.713,-
