,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.1932e-05,1.1550e-02,1.7722e-10,1.0702e-16,1.2788e-13,2.7695e-09,7.0037e-10,9.1858e-08
DCC_joint,,6.1932e-05,,9.1426e-08,2.0152e-08,2.2096e-16,8.0456e-13,7.2999e-07,3.5681e-08,1.9736e-03
DCC_bivariate_loop,,1.1550e-02,9.1426e-08,,2.8189e-12,3.0017e-17,1.3883e-14,5.8007e-11,4.4040e-11,2.5111e-10
SW_cross_validated,,1.7722e-10,2.0152e-08,2.8189e-12,,4.6911e-15,7.7305e-10,8.2169e-01,6.1534e-04,1.3169e-07
SW_15,,1.0702e-16,2.2096e-16,3.0017e-17,4.6911e-15,,1.8322e-10,2.5313e-14,8.8597e-12,2.2419e-16
SW_30,,1.2788e-13,8.0456e-13,1.3883e-14,7.7305e-10,1.8322e-10,,9.8448e-09,3.0358e-04,1.2058e-12
SW_60,,2.7695e-09,7.2999e-07,5.8007e-11,8.2169e-01,2.5313e-14,9.8448e-09,,2.0059e-03,1.5996e-05
SW_120,,7.0037e-10,3.5681e-08,4.4040e-11,6.1534e-04,8.8597e-12,3.0358e-04,2.0059e-03,,2.4962e-07
sFC,,9.1858e-08,1.9736e-03,2.5111e-10,1.3169e-07,2.2419e-16,1.2058e-12,1.5996e-05,2.4962e-07,
