,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.16,1.20,11.26,33.35,22.77,15.23,10.24,-1.44
DCC_joint,,0.16,,1.13,12.47,36.30,24.91,16.81,10.92,-1.77
DCC_bivariate_loop,,1.20,1.13,,9.13,30.55,20.31,12.98,8.55,-2.76
SW_cross_validated,,11.26,12.47,9.13,,33.55,18.63,7.00,1.08,-17.05
SW_15,,33.35,36.30,30.55,33.55,,-14.34,-26.57,-25.01,-42.63
SW_30,,22.77,24.91,20.31,18.63,-14.34,,-11.81,-12.94,-30.34
SW_60,,15.23,16.81,12.98,7.00,-26.57,-11.81,,-3.86,-21.75
SW_120,,10.24,10.92,8.55,1.08,-25.01,-12.94,-3.86,,-13.87
sFC,,-1.44,-1.77,-2.76,-17.05,-42.63,-30.34,-21.75,-13.87,
