,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,1.,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000
DCC_joint,nan,-11.6683,-,0.0000,1.,0.0000,1.,0.2849,0.0000,0.0000
DCC_bivariate_loop,nan,2.3807,13.5495,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-9.3964,-2.2503,-10.889,-,0.0001,1.,0.0293,0.0478,0.0103
SW_15,nan,-17.4935,-11.0879,-18.7302,-6.8864,-,0.0001,0.0000,0.0013,0.0021
SW_30,nan,-8.9975,-1.9919,-10.4755,0.1549,6.9354,-,0.0496,0.0381,0.0087
SW_60,nan,-5.3523,2.9865,-7.1075,4.0143,11.2902,3.7783,-,0.0000,0.0000
SW_120,nan,-21.9087,-12.104,-23.0246,-3.7948,5.4493,-3.8962,-10.041,-,1.
sFC,nan,-25.5672,-16.2463,-26.2133,-4.4832,5.2086,-4.5634,-11.2637,-1.4878,-
