,0,1,2
501,0.74,0.25,0.00
502,0.84,0.16,
503,0.45,0.49,0.06
504,0.96,0.04,
505,0.91,0.09,
506,1.00,,
507,0.64,0.29,0.07
508,1.00,,
509,0.22,0.05,0.73
510,0.42,0.58,0.00
511,0.59,0.41,
512,0.88,0.10,0.01
513,0.97,0.03,
514,0.27,0.66,0.07
515,0.50,0.27,0.23
516,0.31,0.59,0.10
517,1.00,,
518,0.92,0.08,
519,0.27,0.73,0.00
520,0.88,0.01,0.11
521,1.00,,
522,1.00,,
523,0.85,0.13,0.03
524,0.17,0.29,0.54
525,0.17,0.46,0.37
526,0.98,0.02,
527,0.27,0.64,0.09
528,0.04,0.94,0.02
529,1.00,,
530,0.99,0.01,
531,1.00,,
532,0.38,0.31,0.31
533,0.93,0.06,0.02
534,0.07,0.20,0.72
535,0.17,0.13,0.70
536,0.42,0.51,0.07
537,0.46,0.54,
538,1.00,,
539,0.24,0.69,0.07
540,0.17,0.81,0.02
541,0.17,0.14,0.70
542,0.17,0.79,0.04
543,0.92,0.08,
544,0.72,0.07,0.21
545,0.42,0.25,0.33
546,0.77,0.23,
547,0.59,0.37,0.03
548,0.94,0.06,
549,1.00,,
550,0.84,0.16,
551,0.57,0.34,0.09
552,0.96,0.03,0.01
553,0.99,0.01,
554,0.05,0.59,0.36
555,0.92,0.08,
556,0.50,0.47,0.03
557,0.24,0.12,0.64
558,0.77,0.14,0.09
559,0.33,0.65,0.02
560,1.00,,
561,0.74,0.16,0.10
562,0.86,0.14,
563,1.00,,
564,0.04,0.96,0.00
565,0.57,0.41,0.01
566,0.19,0.23,0.57
567,0.98,0.02,
568,0.83,0.09,0.08
569,1.00,,
570,0.07,0.45,0.48
571,0.57,0.35,0.07
572,1.00,,
573,0.41,0.35,0.23
574,0.15,0.83,0.02
575,0.35,0.51,0.14
576,0.91,0.09,
577,0.07,0.25,0.68
578,0.93,0.07,
579,1.00,,
580,0.59,0.22,0.19
581,0.99,0.01,
582,0.97,0.03,
583,0.32,0.47,0.21
584,0.97,0.03,
585,0.63,0.29,0.09
586,1.00,,
587,0.76,0.23,0.01
588,0.05,0.95,
589,0.97,0.03,
590,1.00,,
591,0.48,0.46,0.07
592,1.00,,
593,1.00,,
594,0.86,0.03,0.10
595,0.88,0.03,0.09
596,1.00,,
597,1.00,,
598,0.11,0.81,0.08
599,0.16,0.77,0.08
600,0.92,0.08,
601,0.92,0.08,
602,0.43,0.13,0.44
603,0.57,0.43,
604,1.00,,
605,0.78,0.22,
606,0.83,0.14,0.03
607,0.01,0.72,0.27
608,0.22,0.13,0.65
609,0.94,0.06,
610,0.56,0.36,0.08
611,1.00,,
612,0.79,0.08,0.13
613,1.00,,
614,0.77,0.23,0.01
615,0.89,0.11,
616,0.93,0.07,
617,1.00,,
618,0.77,0.23,
619,1.00,,
620,0.84,0.14,0.02
621,0.83,0.17,0.00
622,0.85,0.13,0.02
623,0.79,0.21,0.00
624,0.34,0.15,0.50
625,0.38,0.45,0.16
626,0.53,0.47,0.01
627,0.36,0.15,0.49
628,0.60,0.08,0.33
629,0.06,0.17,0.77
630,1.00,0.00,
631,1.00,,
632,1.00,,
633,0.42,0.58,0.00
634,1.00,,
635,1.00,,
636,1.00,,
637,0.71,0.04,0.24
638,1.00,,
639,0.24,0.72,0.04
640,0.72,0.22,0.06
641,0.90,0.07,0.03
642,0.28,0.17,0.56
643,0.21,0.74,0.05
644,1.00,,
645,0.45,0.51,0.04
646,0.83,0.17,
647,1.00,,
648,0.39,0.39,0.21
649,0.98,0.02,
650,0.26,0.52,0.23
651,0.99,0.01,
652,0.32,0.12,0.55
653,0.90,0.10,
654,0.45,0.20,0.35
655,0.58,0.08,0.33
656,1.00,,
657,1.00,,
658,1.00,,
659,0.91,0.09,
660,1.00,,
661,1.00,,
662,0.33,0.64,0.03
663,0.76,0.21,0.03
664,0.87,0.10,0.03
665,1.00,,
666,0.41,0.36,0.23
667,0.57,0.43,
668,0.38,0.30,0.32
669,0.31,0.42,0.27
670,0.43,0.57,
671,0.23,0.72,0.05
672,0.88,0.12,
673,1.00,,
674,1.00,,
675,0.14,0.79,0.07
676,0.40,0.20,0.40
677,1.00,,
678,1.00,,
679,0.64,0.22,0.15
680,1.00,0.00,
681,0.99,0.01,
682,0.77,0.09,0.14
683,1.00,,
684,1.00,,
685,0.68,0.32,
686,0.02,0.25,0.73
687,1.00,,
688,1.00,,
689,1.00,,
690,0.16,0.67,0.17
691,0.53,0.46,0.01
692,1.00,,
693,0.96,0.04,
694,1.00,,
695,0.87,0.10,0.02
696,1.00,0.00,
697,0.57,0.07,0.36
698,0.05,0.36,0.59
699,0.84,0.06,0.10
700,1.00,,
701,1.00,,
702,0.68,0.32,
703,0.36,0.64,
704,0.82,0.12,0.06
705,0.96,0.04,
706,0.32,0.58,0.09
707,0.41,0.09,0.50
708,1.00,,
709,0.39,0.38,0.23
710,1.00,,
711,0.54,0.35,0.11
712,0.22,0.29,0.49
713,0.49,0.49,0.02
714,0.68,0.32,
715,0.02,0.98,
716,0.58,0.42,
717,0.83,0.17,
718,0.59,0.35,0.06
719,0.07,0.77,0.16
720,0.61,0.27,0.13
721,0.64,0.36,
722,0.75,0.05,0.21
723,0.67,0.20,0.13
724,0.76,0.08,0.15
725,0.86,0.14,
726,0.99,0.01,
727,0.66,0.24,0.10
728,0.19,0.69,0.12
729,1.00,,
730,0.87,0.13,
731,0.57,0.18,0.25
732,0.42,0.41,0.16
733,1.00,,
734,0.95,0.05,
735,0.29,0.17,0.53
736,0.52,0.14,0.34
737,0.26,0.43,0.31
738,0.66,0.23,0.10
739,0.35,0.04,0.61
740,1.00,,
741,1.00,,
742,0.34,0.66,
743,1.00,,
744,0.07,0.88,0.05
745,0.28,0.09,0.63
746,0.98,0.02,
747,0.69,0.30,
748,0.19,0.02,0.79
749,0.88,0.11,0.01
750,0.70,0.30,
751,0.98,0.01,0.00
752,0.26,0.56,0.18
753,0.75,0.25,
754,0.97,0.03,
755,0.91,0.09,0.01
756,0.14,0.82,0.03
757,1.00,,
758,0.95,0.05,
759,1.00,,
760,0.96,0.04,
761,0.97,0.03,
762,1.00,,
763,0.36,0.64,0.00
764,0.31,0.69,
765,0.28,0.25,0.47
766,1.00,,
767,0.54,0.32,0.14
768,0.82,0.18,
769,0.21,0.18,0.61
770,1.00,,
771,0.96,0.03,0.00
772,0.29,0.56,0.14
773,0.38,0.44,0.18
774,0.76,0.20,0.04
775,1.00,,
776,1.00,,
777,0.93,0.07,
778,1.00,,
779,0.94,0.06,
780,0.53,0.18,0.29
781,0.17,0.23,0.61
782,0.56,0.35,0.09
783,0.25,0.58,0.17
784,0.67,0.20,0.13
785,1.00,,
786,0.86,0.14,
787,0.65,0.23,0.12
788,0.08,0.09,0.83
789,0.88,0.12,
790,1.00,,
791,1.00,,
792,0.99,0.01,
793,0.98,0.02,
794,0.23,0.77,
795,1.00,,
796,0.62,0.14,0.23
797,0.33,0.64,0.03
798,0.77,0.10,0.13
799,1.00,,
800,0.04,0.95,0.01
801,0.19,0.81,
802,0.82,0.16,0.02
803,1.00,,
804,0.50,0.19,0.31
805,0.56,0.23,0.21
806,0.66,0.31,0.03
807,0.72,0.21,0.07
808,0.94,0.06,0.00
809,1.00,,
810,0.62,0.38,
811,1.00,,
