,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.5781e-04,4.4872e-06,2.8346e-10,1.4381e-21,3.2782e-18,8.4101e-15,2.2001e-12,4.2788e-04
DCC_joint,,3.5781e-04,,1.4907e-02,1.8452e-08,3.6826e-22,2.0506e-18,2.0810e-14,2.1380e-11,9.6120e-01
DCC_bivariate_loop,,4.4872e-06,1.4907e-02,,1.1555e-05,2.9697e-21,2.5160e-17,5.2091e-13,1.0270e-09,1.9855e-02
SW_cross_validated,,2.8346e-10,1.8452e-08,1.1555e-05,,3.3442e-21,1.1540e-16,3.3575e-11,1.2820e-06,3.8100e-08
SW_15,,1.4381e-21,3.6826e-22,2.9697e-21,3.3442e-21,,7.9486e-14,1.8849e-17,2.2663e-18,6.9962e-22
SW_30,,3.2782e-18,2.0506e-18,2.5160e-17,1.1540e-16,7.9486e-14,,1.9229e-10,7.1446e-13,3.7888e-18
SW_60,,8.4101e-15,2.0810e-14,5.2091e-13,3.3575e-11,1.8849e-17,1.9229e-10,,2.9629e-05,3.6907e-14
SW_120,,2.2001e-12,2.1380e-11,1.0270e-09,1.2820e-06,2.2663e-18,7.1446e-13,2.9629e-05,,3.5540e-11
sFC,,4.2788e-04,9.6120e-01,1.9855e-02,3.8100e-08,6.9962e-22,3.7888e-18,3.6907e-14,3.5540e-11,
