,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.47,2.04,5.36,18.26,11.15,6.56,3.40,14.76
DCC_joint,,11.47,,12.37,3.74,8.50,0.63,5.79,4.51,1.97
DCC_bivariate_loop,,2.04,12.37,,4.38,21.93,12.03,5.88,2.28,19.06
SW_cross_validated,,5.36,3.74,4.38,,9.18,3.37,0.28,1.17,5.24
SW_15,,18.26,8.50,21.93,9.18,,9.42,14.15,9.02,10.46
SW_30,,11.15,0.63,12.03,3.37,9.42,,5.31,4.20,2.95
SW_60,,6.56,5.79,5.88,0.28,14.15,5.31,,1.12,9.39
SW_120,,3.40,4.51,2.28,1.17,9.02,4.20,1.12,,5.72
sFC,,14.76,1.97,19.06,5.24,10.46,2.95,9.39,5.72,
