,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.3322e-03,2.3757e-03,7.2495e-10,5.4744e-23,1.6539e-18,1.5186e-14,1.2720e-12,6.1091e-04
DCC_joint,,1.3322e-03,,4.7753e-01,1.9892e-06,1.3234e-21,4.8174e-17,9.3114e-13,1.1595e-10,9.6667e-01
DCC_bivariate_loop,,2.3757e-03,4.7753e-01,,1.9527e-04,7.6383e-20,2.0209e-15,3.9177e-11,4.3926e-09,4.4110e-01
SW_cross_validated,,7.2495e-10,1.9892e-06,1.9527e-04,,1.5055e-20,2.4250e-15,7.4192e-10,5.4968e-07,7.4435e-07
SW_15,,5.4744e-23,1.3234e-21,7.6383e-20,1.5055e-20,,2.0622e-13,6.8049e-17,1.3765e-17,4.8732e-22
SW_30,,1.6539e-18,4.8174e-17,2.0209e-15,2.4250e-15,2.0622e-13,,2.0762e-09,3.3408e-11,2.0577e-17
SW_60,,1.5186e-14,9.3114e-13,3.9177e-11,7.4192e-10,6.8049e-17,2.0762e-09,,3.4493e-03,4.2296e-13
SW_120,,1.2720e-12,1.1595e-10,4.3926e-09,5.4968e-07,1.3765e-17,3.3408e-11,3.4493e-03,,5.6158e-11
sFC,,6.1091e-04,9.6667e-01,4.4110e-01,7.4435e-07,4.8732e-22,2.0577e-17,4.2296e-13,5.6158e-11,
