,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.70,1.58,5.25,29.75,16.70,9.95,7.69,1.85
DCC_joint,,1.70,,0.32,3.07,24.90,13.81,7.84,5.88,0.02
DCC_bivariate_loop,,1.58,0.32,,2.08,19.85,11.17,6.27,4.68,0.35
SW_cross_validated,,5.25,3.07,2.08,,21.74,11.05,5.24,3.38,3.30
SW_15,,29.75,24.90,19.85,21.74,,8.56,13.54,14.82,26.33
SW_30,,16.70,13.81,11.17,11.05,8.56,,4.91,6.34,14.49
SW_60,,9.95,7.84,6.27,5.24,13.54,4.91,,1.50,8.21
SW_120,,7.69,5.88,4.68,3.38,14.82,6.34,1.50,,6.14
sFC,,1.85,0.02,0.35,3.30,26.33,14.49,8.21,6.14,
