,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013
DCC_joint,nan,-5.6231,-,0.1208,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-7.7619,-3.3775,-,0.0029,0.0000,0.0000,0.0000,0.0000,0.1586
SW_cross_validated,nan,-10.6406,-7.6581,-5.0615,-,0.0000,0.0000,0.0000,0.0485,0.0000
SW_15,nan,-62.8915,-77.4192,-63.7363,-38.8504,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-43.0606,-51.5579,-40.7356,-22.3556,27.8983,-,0.0000,0.0000,0.0000
SW_60,nan,-27.9381,-30.1595,-22.9784,-10.7556,44.0125,18.2818,-,0.0000,0.0000
SW_120,nan,-16.4314,-14.3032,-10.7037,-3.7877,40.4275,21.132,7.4975,-,0.0000
sFC,nan,-5.4572,0.0088,3.2541,7.5225,73.7707,48.9205,28.7816,13.9464,-
