,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.39,6.47,12.46,55.53,36.00,23.06,16.69,4.31
DCC_joint,,4.39,,2.69,9.54,59.80,36.89,21.85,14.55,0.05
DCC_bivariate_loop,,6.47,2.69,,5.99,53.22,32.03,18.13,11.48,-2.56
SW_cross_validated,,12.46,9.54,5.99,,52.87,29.39,14.16,7.10,-9.09
SW_15,,55.53,59.80,53.22,52.87,,-20.22,-32.56,-36.69,-57.70
SW_30,,36.00,36.89,32.03,29.39,-20.22,,-12.74,-17.80,-35.64
SW_60,,23.06,21.85,18.13,14.16,-32.56,-12.74,,-5.53,-21.14
SW_120,,16.69,14.55,11.48,7.10,-36.69,-17.80,-5.53,,-14.11
sFC,,4.31,0.05,-2.56,-9.09,-57.70,-35.64,-21.14,-14.11,
