,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.79,3.53,11.73,66.51,37.34,22.25,17.21,4.14
DCC_joint,,3.79,,0.73,6.87,55.68,30.88,17.52,13.14,-0.04
DCC_bivariate_loop,,3.53,0.73,,4.66,44.38,24.97,14.03,10.47,-0.79
SW_cross_validated,,11.73,6.87,4.66,,48.60,24.71,11.72,7.55,-7.39
SW_15,,66.51,55.68,44.38,48.60,,-19.14,-30.28,-33.14,-58.87
SW_30,,37.34,30.88,24.97,24.71,-19.14,,-10.98,-14.17,-32.40
SW_60,,22.25,17.52,14.03,11.72,-30.28,-10.98,,-3.36,-18.35
SW_120,,17.21,13.14,10.47,7.55,-33.14,-14.17,-3.36,,-13.73
sFC,,4.14,-0.04,-0.79,-7.39,-58.87,-32.40,-18.35,-13.73,
