,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.11,1.44,1.61,3.51,0.67,2.33,6.25,35.28
SVWP,0.11,,1.29,1.45,3.34,0.55,2.14,6.01,34.00
DCC_joint,1.44,1.29,,0.17,2.44,-0.74,0.87,5.49,42.28
SW_cross_validated,1.61,1.45,0.17,,2.33,-0.90,0.70,5.43,43.59
SW_15,3.51,3.34,2.44,2.33,,-2.93,-1.97,2.49,31.69
SW_30,0.67,0.55,-0.74,-0.90,-2.93,,1.60,5.73,36.45
SW_60,2.33,2.14,0.87,0.70,-1.97,1.60,,5.45,57.13
SW_120,6.25,6.01,5.49,5.43,2.49,5.73,5.45,,34.55
sFC,35.28,34.00,42.28,43.59,31.69,36.45,57.13,34.55,
