,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.9150,0.2976,0.0001,0.0000,0.0000,0.0004,0.0000,0.0011
SVWP,0.9150,,0.2845,0.0002,0.0000,0.0000,0.0009,0.0001,0.0024
DCC_joint,0.2976,0.2845,,0.0000,0.0000,0.0000,0.0001,0.0000,0.0408
SW_cross_validated,0.0001,0.0002,0.0000,,0.0002,0.3317,0.3183,0.2172,0.0000
SW_15,0.0000,0.0000,0.0000,0.0002,,0.0003,0.0000,0.0000,0.0000
SW_30,0.0000,0.0000,0.0000,0.3317,0.0003,,0.0345,0.0079,0.0000
SW_60,0.0004,0.0009,0.0001,0.3183,0.0000,0.0345,,0.9366,0.0000
SW_120,0.0000,0.0001,0.0000,0.2172,0.0000,0.0079,0.9366,,0.0000
sFC,0.0011,0.0024,0.0408,0.0000,0.0000,0.0000,0.0000,0.0000,
