,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.41,-0.51,-3.03,-2.00,-2.80,2.65,2.33,3.15
SVWP,0.41,,-1.21,-4.09,-2.88,-3.80,2.49,2.12,3.09
DCC_joint,-0.51,-1.21,,-6.28,-3.59,-5.52,9.62,8.99,14.49
SW_cross_validated,-3.03,-4.09,-6.28,,2.02,0.43,13.58,13.13,16.91
SW_15,-2.00,-2.88,-3.59,2.02,,-1.55,10.59,10.08,13.18
SW_30,-2.80,-3.80,-5.52,0.43,-1.55,,12.56,12.10,15.50
SW_60,2.65,2.49,9.62,13.58,10.59,12.56,,-1.01,1.65
SW_120,2.33,2.12,8.99,13.13,10.08,12.10,-1.01,,3.11
sFC,3.15,3.09,14.49,16.91,13.18,15.50,1.65,3.11,
