,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.11,-1.07,5.04,12.22,7.33,4.29,5.43,-3.89
SVWP,0.11,,-1.10,4.70,11.20,6.71,3.95,4.81,-3.53
DCC_joint,-1.07,-1.10,,5.79,12.87,8.13,5.12,6.39,-2.20
SW_cross_validated,5.04,4.70,5.79,,4.69,1.00,-1.03,-1.28,-8.73
SW_15,12.22,11.20,12.87,4.69,,-4.44,-6.38,-8.33,-20.89
SW_30,7.33,6.71,8.13,1.00,-4.44,,-2.29,-2.99,-13.48
SW_60,4.29,3.95,5.12,-1.03,-6.38,-2.29,,-0.08,-8.48
SW_120,5.43,4.81,6.39,-1.28,-8.33,-2.99,-0.08,,-13.66
sFC,-3.89,-3.53,-2.20,-8.73,-20.89,-13.48,-8.48,-13.66,
