,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,8.8267e-01,8.1218e-02,3.8343e-02,2.3639e-05,3.3667e-02,1.6354e-01,3.3443e-06,8.4179e-16
SVWP,8.8267e-01,,1.0671e-01,4.8199e-02,2.7839e-05,4.3372e-02,2.0791e-01,3.7864e-06,6.2660e-16
DCC_joint,8.1218e-02,1.0671e-01,,3.4007e-01,6.5811e-05,3.8773e-01,7.4143e-01,4.7750e-06,3.6576e-19
SW_cross_validated,3.8343e-02,4.8199e-02,3.4007e-01,,1.1203e-02,8.2806e-01,2.6535e-01,1.6910e-03,6.7731e-14
SW_15,2.3639e-05,2.7839e-05,6.5811e-05,1.1203e-02,,2.3140e-03,1.0550e-04,3.3045e-01,9.6310e-15
SW_30,3.3667e-02,4.3372e-02,3.8773e-01,8.2806e-01,2.3140e-03,,2.9486e-01,2.4136e-04,7.4635e-16
SW_60,1.6354e-01,2.0791e-01,7.4143e-01,2.6535e-01,1.0550e-04,2.9486e-01,,9.8163e-06,2.2043e-17
SW_120,3.3443e-06,3.7864e-06,4.7750e-06,1.6910e-03,3.3045e-01,2.4136e-04,9.8163e-06,,1.7717e-14
sFC,8.4179e-16,6.2660e-16,3.6576e-19,6.7731e-14,9.6310e-15,7.4635e-16,2.2043e-17,1.7717e-14,
