,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.15,1.85,2.23,5.64,2.30,1.45,6.60,26.25
SVWP,0.15,,1.70,2.12,5.56,2.17,1.31,6.54,26.70
DCC_joint,1.85,1.70,,0.98,5.16,0.89,-0.34,6.43,40.65
SW_cross_validated,2.23,2.12,0.98,,2.83,-0.22,-1.15,3.69,20.41
SW_15,5.64,5.56,5.16,2.83,,-3.54,-4.94,1.00,22.84
SW_30,2.30,2.17,0.89,-0.22,-3.54,,-1.08,4.56,26.43
SW_60,1.45,1.31,-0.34,-1.15,-4.94,-1.08,,6.07,32.27
SW_120,6.60,6.54,6.43,3.69,1.00,4.56,6.07,,22.05
sFC,26.25,26.70,40.65,20.41,22.84,26.43,32.27,22.05,
