,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.07,0.83,1.00,2.52,1.03,0.65,2.95,11.74
SVWP,0.07,,0.76,0.95,2.49,0.97,0.58,2.93,11.94
DCC_joint,0.83,0.76,,0.44,2.31,0.40,0.15,2.87,18.18
SW_cross_validated,1.00,0.95,0.44,,1.26,0.10,0.51,1.65,9.13
SW_15,2.52,2.49,2.31,1.26,,1.59,2.21,0.45,10.21
SW_30,1.03,0.97,0.40,0.10,1.59,,0.48,2.04,11.82
SW_60,0.65,0.58,0.15,0.51,2.21,0.48,,2.71,14.43
SW_120,2.95,2.93,2.87,1.65,0.45,2.04,2.71,,9.86
sFC,11.74,11.94,18.18,9.13,10.21,11.82,14.43,9.86,
