,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0894,1.,1.,0.0002,0.0000
SVWP,-0.1072,-,1.,1.,0.1302,1.,1.,0.0004,0.0000
DCC_joint,-1.4418,-1.294,-,1.,0.9066,1.,1.,0.0012,0.0000
SW_cross_validated,-1.6075,-1.4539,-0.1671,-,1.,1.,1.,0.0013,0.0000
SW_15,-3.5133,-3.3435,-2.4415,-2.3274,-,0.3205,1.,0.815,0.0000
SW_30,-0.674,-0.552,0.741,0.9032,2.9323,-,1.,0.0007,0.0000
SW_60,-2.3321,-2.1435,-0.868,-0.6957,1.9671,-1.5954,-,0.0013,0.0000
SW_120,-6.2544,-6.0092,-5.4944,-5.4267,-2.4929,-5.7296,-5.4484,-,0.0000
sFC,-35.2796,-34.0029,-42.2822,-43.5912,-31.6898,-36.447,-57.1302,-34.5461,-
