,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.03,-0.73,2.63,5.43,2.73,4.98,3.72,-0.78
SVWP,-0.03,,-0.69,2.61,5.40,2.73,4.91,3.68,-0.72
DCC_joint,-0.73,-0.69,,2.98,5.55,3.05,5.00,3.92,0.12
SW_cross_validated,2.63,2.61,2.98,,3.34,0.94,2.04,0.95,-3.49
SW_15,5.43,5.40,5.55,3.34,,-1.81,-1.88,-2.66,-6.11
SW_30,2.73,2.73,3.05,0.94,-1.81,,0.44,-0.30,-3.25
SW_60,4.98,4.91,5.00,2.04,-1.88,0.44,,-1.11,-6.05
SW_120,3.72,3.68,3.92,0.95,-2.66,-0.30,-1.11,,-4.69
sFC,-0.78,-0.72,0.12,-3.49,-6.11,-3.25,-6.05,-4.69,
