,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.04,1.88,2.91,9.47,5.91,3.81,2.87,1.06
SVWP,-0.04,,1.96,3.03,9.80,6.12,3.95,2.97,1.15
DCC_joint,1.88,1.96,,1.05,7.65,4.01,1.92,1.12,-1.31
SW_cross_validated,2.91,3.03,1.05,,6.57,2.92,0.85,0.14,-2.65
SW_15,9.47,9.80,7.65,6.57,,-3.85,-5.85,-5.91,-11.64
SW_30,5.91,6.12,4.01,2.92,-3.85,,-2.10,-2.55,-6.71
SW_60,3.81,3.95,1.92,0.85,-5.85,-2.10,,-0.64,-3.83
SW_120,2.87,2.97,1.12,0.14,-5.91,-2.55,-0.64,,-2.56
sFC,1.06,1.15,-1.31,-2.65,-11.64,-6.71,-3.83,-2.56,
