,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.3335,0.0000,0.0005,0.0466,0.3656,1.
SVWP,0.0353,-,1.,0.2601,0.0000,0.0003,0.0338,0.2937,1.
DCC_joint,-1.8776,-1.9635,-,1.,0.0000,0.0293,1.,1.,1.
SW_cross_validated,-2.9138,-3.0283,-1.0492,-,0.0001,0.327,1.,1.,0.5889
SW_15,-9.4695,-9.8044,-7.6481,-6.5668,-,0.0419,0.0006,0.0005,0.0000
SW_30,-5.9054,-6.122,-4.0138,-2.923,3.8539,-,1.,0.7169,0.0001
SW_60,-3.8055,-3.9501,-1.9181,-0.8482,5.8452,2.1049,-,1.,0.0438
SW_120,-2.8713,-2.9725,-1.1239,-0.1445,5.9105,2.5545,0.6414,-,0.7065
sFC,-1.0586,-1.1478,1.3132,2.648,11.6404,6.7118,3.834,2.5615,-
