,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.2600,1.,0.4305,0.5899,1.,0.1996
SVWP,-0.4081,-,1.,0.0250,0.3569,0.0469,0.8181,1.,0.2262
DCC_joint,0.508,1.2052,-,0.0002,0.0752,0.0011,0.0000,0.0000,0.0000
SW_cross_validated,3.0286,4.0852,6.2754,-,1.,1.,0.0000,0.0000,0.0000
SW_15,2.0006,2.8825,3.5908,-2.0216,-,1.,0.0000,0.0000,0.0000
SW_30,2.7952,3.8028,5.5216,-0.4325,1.5511,-,0.0000,0.0000,0.0000
SW_60,-2.6472,-2.4911,-9.6186,-13.5758,-10.5917,-12.5641,-,1.,1.
SW_120,-2.3304,-2.1212,-8.9921,-13.1259,-10.0816,-12.0962,1.0077,-,0.2159
sFC,-3.1494,-3.0923,-14.4918,-16.9104,-13.1844,-15.4975,-1.6484,-3.1136,-
