,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,0.64,0.72,1.57,0.30,1.04,2.80,15.78
SVWP,0.05,,0.58,0.65,1.50,0.25,0.96,2.69,15.21
DCC_joint,0.64,0.58,,0.07,1.09,0.33,0.39,2.46,18.91
SW_cross_validated,0.72,0.65,0.07,,1.04,0.40,0.31,2.43,19.49
SW_15,1.57,1.50,1.09,1.04,,1.31,0.88,1.11,14.17
SW_30,0.30,0.25,0.33,0.40,1.31,,0.71,2.56,16.30
SW_60,1.04,0.96,0.39,0.31,0.88,0.71,,2.44,25.55
SW_120,2.80,2.69,2.46,2.43,1.11,2.56,2.44,,15.45
sFC,15.78,15.21,18.91,19.49,14.17,16.30,25.55,15.45,
