,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,0.84,1.30,4.23,2.64,1.70,1.28,0.47
SVWP,0.02,,0.88,1.35,4.38,2.74,1.77,1.33,0.51
DCC_joint,0.84,0.88,,0.47,3.42,1.80,0.86,0.50,0.59
SW_cross_validated,1.30,1.35,0.47,,2.94,1.31,0.38,0.06,1.18
SW_15,4.23,4.38,3.42,2.94,,1.72,2.61,2.64,5.21
SW_30,2.64,2.74,1.80,1.31,1.72,,0.94,1.14,3.00
SW_60,1.70,1.77,0.86,0.38,2.61,0.94,,0.29,1.71
SW_120,1.28,1.33,0.50,0.06,2.64,1.14,0.29,,1.15
sFC,0.47,0.51,0.59,1.18,5.21,3.00,1.71,1.15,
