,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.88,0.91,1.91,9.42,5.67,3.00,1.84,4.52
DCC_joint,,0.88,,0.03,1.30,10.71,5.82,2.57,1.13,7.09
DCC_bivariate_loop,,0.91,0.03,,1.29,10.79,5.84,2.56,1.11,7.21
SW_cross_validated,,1.91,1.30,1.29,,7.23,3.55,0.98,0.47,7.09
SW_15,,9.42,10.71,10.79,7.23,,4.33,6.80,10.78,22.13
SW_30,,5.67,5.82,5.84,3.55,4.33,,2.73,5.25,14.26
SW_60,,3.00,2.57,2.56,0.98,6.80,2.73,,1.75,9.28
SW_120,,1.84,1.13,1.11,0.47,10.78,5.25,1.75,,9.54
sFC,,4.52,7.09,7.21,7.09,22.13,14.26,9.28,9.54,
