,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.15,2.25,4.06,15.35,10.34,6.00,3.72,-5.14
DCC_joint,,2.15,,0.22,3.80,35.38,20.66,9.21,3.38,-11.73
DCC_bivariate_loop,,2.25,0.22,,3.63,35.24,20.47,8.99,3.18,-11.89
SW_cross_validated,,4.06,3.80,3.63,,21.63,11.45,3.09,-0.89,-13.38
SW_15,,15.35,35.38,35.24,21.63,,-18.10,-30.16,-28.52,-33.45
SW_30,,10.34,20.66,20.47,11.45,-18.10,,-12.80,-15.35,-25.14
SW_60,,6.00,9.21,8.99,3.09,-30.16,-12.80,,-4.93,-18.10
SW_120,,3.72,3.38,3.18,-0.89,-28.52,-15.35,-4.93,,-13.79
sFC,,-5.14,-11.73,-11.89,-13.38,-33.45,-25.14,-18.10,-13.79,
