,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8983e-01,2.3153e-01,9.1120e-01,6.8043e-09,5.8437e-04,5.2872e-01,7.4775e-01,1.0940e-06
DCC_joint,,1.8983e-01,,8.1069e-01,1.2942e-01,3.2144e-14,7.9019e-09,7.1863e-03,2.9606e-01,8.6924e-11
DCC_bivariate_loop,,2.3153e-01,8.1069e-01,,1.6929e-01,3.1149e-14,9.3408e-09,1.0305e-02,3.6155e-01,9.6001e-11
SW_cross_validated,,9.1120e-01,1.2942e-01,1.6929e-01,,9.9387e-11,3.1509e-05,3.6073e-01,7.9957e-01,4.6315e-08
SW_15,,6.8043e-09,3.2144e-14,3.1149e-14,9.9387e-11,,2.6513e-09,4.4476e-11,6.3239e-10,2.7064e-03
SW_30,,5.8437e-04,7.9019e-09,9.3408e-09,3.1509e-05,2.6513e-09,,7.9459e-05,7.5360e-05,6.1512e-05
SW_60,,5.2872e-01,7.1863e-03,1.0305e-02,3.6073e-01,4.4476e-11,7.9459e-05,,2.8016e-01,5.4174e-08
SW_120,,7.4775e-01,2.9606e-01,3.6155e-01,7.9957e-01,6.3239e-10,7.5360e-05,2.8016e-01,,1.4556e-07
sFC,,1.0940e-06,8.6924e-11,9.6001e-11,4.6315e-08,2.7064e-03,6.1512e-05,5.4174e-08,1.4556e-07,
