,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.22,2.19,1.08,2.11,0.50,1.54,0.84,0.33
DCC_joint,,2.22,,0.12,1.42,8.99,3.08,0.54,5.48,6.02
DCC_bivariate_loop,,2.19,0.12,,1.38,9.18,3.08,0.48,5.52,6.17
SW_cross_validated,,1.08,1.42,1.38,,4.61,0.90,0.63,2.68,2.24
SW_15,,2.11,8.99,9.18,4.61,,4.43,5.06,2.03,3.64
SW_30,,0.50,3.08,3.08,0.90,4.43,,1.55,2.11,1.54
SW_60,,1.54,0.54,0.48,0.63,5.06,1.55,,3.22,2.86
SW_120,,0.84,5.48,5.52,2.68,2.03,2.11,3.22,,0.96
sFC,,0.33,6.02,6.17,2.24,3.64,1.54,2.86,0.96,
