,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.96,1.01,1.82,6.87,4.63,2.69,1.66,2.30
DCC_joint,,0.96,,0.10,1.70,15.82,9.24,4.12,1.51,5.24
DCC_bivariate_loop,,1.01,0.10,,1.62,15.76,9.16,4.02,1.42,5.32
SW_cross_validated,,1.82,1.70,1.62,,9.67,5.12,1.38,0.40,5.98
SW_15,,6.87,15.82,15.76,9.67,,8.10,13.49,12.76,14.96
SW_30,,4.63,9.24,9.16,5.12,8.10,,5.72,6.86,11.24
SW_60,,2.69,4.12,4.02,1.38,13.49,5.72,,2.20,8.09
SW_120,,1.66,1.51,1.42,0.40,12.76,6.86,2.20,,6.17
sFC,,2.30,5.24,5.32,5.98,14.96,11.24,8.09,6.17,
