,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.52,-3.25,0.75,10.11,3.71,-0.93,0.62,-5.76
DCC_joint,,-3.52,,0.57,5.21,35.51,15.46,4.63,5.53,-5.53
DCC_bivariate_loop,,-3.25,0.57,,4.88,32.84,14.38,4.07,5.15,-5.78
SW_cross_validated,,0.75,5.21,4.88,,10.69,3.22,-2.07,-0.19,-7.77
SW_15,,10.11,35.51,32.84,10.69,,-13.07,-20.35,-12.16,-37.52
SW_30,,3.71,15.46,14.38,3.22,-13.07,,-7.89,-3.79,-19.00
SW_60,,-0.93,4.63,4.07,-2.07,-20.35,-7.89,,2.02,-8.45
SW_120,,0.62,5.53,5.15,-0.19,-12.16,-3.79,2.02,,-8.33
sFC,,-5.76,-5.53,-5.78,-7.77,-37.52,-19.00,-8.45,-8.33,
