,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0001,0.0874,1.,0.0000
DCC_joint,nan,-1.4787,-,1.,1.,0.0000,0.0000,0.5051,1.,0.0000
DCC_bivariate_loop,nan,-1.6843,-0.2652,-,1.,0.0000,0.0001,0.7994,1.,0.0000
SW_cross_validated,nan,-2.2868,-1.1269,-0.8904,-,0.0000,0.0011,1.,1.,0.0000
SW_15,nan,-12.2643,-14.5441,-14.4016,-12.1975,-,0.0001,0.0000,0.0000,1.
SW_30,nan,-6.8837,-7.1126,-6.9139,-5.5206,6.5572,-,0.0497,0.0001,0.0000
SW_60,nan,-3.5235,-2.7204,-2.5022,-1.5283,10.1005,3.7768,-,0.2684,0.0000
SW_120,nan,-0.9687,0.5482,0.7925,1.5497,13.6872,7.0345,3.014,-,0.0000
sFC,nan,-13.5325,-17.1579,-17.0473,-14.1183,-0.6475,-7.9473,-11.6739,-15.7003,-
