,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0035,0.0040,0.9410,0.0060,1.,0.0997,1.,1.
DCC_joint,nan,4.9784,-,1.,0.1855,0.0000,0.0001,1.,0.0000,0.0000
DCC_bivariate_loop,nan,4.9121,-0.2684,-,0.2313,0.0000,0.0001,1.,0.0000,0.0000
SW_cross_validated,nan,2.4234,-3.1828,-3.0822,-,0.0000,1.,1.,0.0004,0.0033
SW_15,nan,-4.7303,-20.1094,-20.5378,-10.3043,-,0.0000,0.0000,0.0092,0.0000
SW_30,nan,1.1236,-6.8951,-6.8793,-2.0135,9.9052,-,0.0981,0.0062,0.1031
SW_60,nan,3.4638,-1.2034,-1.0797,1.4006,11.3181,3.4712,-,0.0000,0.0002
SW_120,nan,-1.872,-12.2436,-12.3466,-5.9884,4.5364,-4.7172,-7.2089,-,1.
sFC,nan,-0.7461,-13.4596,-13.793,-5.0108,8.1301,-3.4491,-6.3978,2.1516,-
