,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.3318e-02,5.5696e-02,4.5321e-04,3.7866e-14,2.0056e-10,2.6161e-06,6.2327e-04,7.6510e-09
DCC_joint,,6.3318e-02,,9.4722e-01,9.1941e-03,4.2005e-15,1.3361e-10,1.9244e-05,2.0749e-02,5.0371e-12
DCC_bivariate_loop,,5.5696e-02,9.4722e-01,,1.0005e-02,3.6831e-15,1.2639e-10,2.0113e-05,2.2940e-02,3.7929e-12
SW_cross_validated,,4.5321e-04,9.1941e-03,1.0005e-02,,3.6985e-12,2.7923e-07,4.1995e-02,3.1202e-01,5.1211e-12
SW_15,,3.7866e-14,4.2005e-15,3.6831e-15,3.6985e-12,,1.4648e-08,1.0360e-11,3.7807e-15,1.0944e-20
SW_30,,2.0056e-10,1.3361e-10,1.2639e-10,2.7923e-07,1.4648e-08,,8.9037e-06,7.1096e-10,2.7165e-17
SW_60,,2.6161e-06,1.9244e-05,2.0113e-05,4.1995e-02,1.0360e-11,8.9037e-06,,1.0382e-03,5.0493e-14
SW_120,,6.2327e-04,2.0749e-02,2.2940e-02,3.1202e-01,3.7807e-15,7.1096e-10,1.0382e-03,,3.1301e-14
sFC,,7.6510e-09,5.0371e-12,3.7929e-12,5.1211e-12,1.0944e-20,2.7165e-17,5.0493e-14,3.1301e-14,
