,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0021,0.7848,1.,0.0113
DCC_joint,nan,0.2902,-,1.,0.0759,0.0000,0.0000,0.0001,0.0194,0.0000
DCC_bivariate_loop,nan,0.1909,-0.2977,-,0.1043,0.0000,0.0000,0.0002,0.0424,0.0000
SW_cross_validated,nan,-2.0879,-3.5871,-3.4436,-,0.0000,0.1401,1.,1.,0.0000
SW_15,nan,-9.0953,-30.0379,-28.5828,-8.0814,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-5.2263,-14.1877,-13.6078,-3.3102,9.3983,-,0.0009,0.0000,0.0000
SW_60,nan,-2.5111,-6.766,-6.4003,-0.0196,15.2511,5.6184,-,0.6353,0.0000
SW_120,nan,-1.3149,-4.1996,-3.8482,1.4942,20.1119,8.7915,2.612,-,0.0000
sFC,nan,4.4441,12.9488,12.7752,8.7447,43.0674,24.4926,16.3949,14.7918,-
