,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0169,0.0000,0.0000,0.0001,0.0235,0.0000
DCC_joint,nan,-1.9622,-,1.,0.331,0.0000,0.0000,0.0007,0.7469,0.0000
DCC_bivariate_loop,nan,-2.0285,-0.0671,-,0.3602,0.0000,0.0000,0.0007,0.8258,0.0000
SW_cross_validated,nan,-4.2603,-2.9174,-2.8782,-,0.0000,0.0000,1.,1.,0.0000
SW_15,nan,-21.0587,-23.9506,-24.1313,-16.1561,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-12.6711,-13.0238,-13.0681,-7.9269,9.6821,-,0.0003,0.0000,0.0000
SW_60,nan,-6.7086,-5.7408,-5.7196,-2.1893,15.197,6.1155,-,0.0374,0.0000
SW_120,nan,-4.1124,-2.5348,-2.4866,1.0402,24.0953,11.7467,3.9048,-,0.0000
sFC,nan,10.0988,15.863,16.132,15.8475,49.4776,31.8933,20.7613,21.342,-
