,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.8526e-17,5.2601e-17,2.7481e-17,2.7427e-18,6.6566e-20,2.7744e-11,9.6893e-01
DCC_bivariate_loop,,,4.8526e-17,,1.9904e-18,3.1469e-02,1.1284e-01,7.0992e-01,2.5392e-14,4.8588e-17
SW_cross_validated,,,5.2601e-17,1.9904e-18,,8.8437e-19,1.4961e-19,4.0998e-21,8.5974e-16,5.6413e-17
SW_15,,,2.7481e-17,3.1469e-02,8.8437e-19,,4.9069e-04,5.1589e-03,4.2089e-14,2.7538e-17
SW_30,,,2.7427e-18,1.1284e-01,1.4961e-19,4.9069e-04,,1.3576e-01,1.4692e-15,2.7483e-18
SW_60,,,6.6566e-20,7.0992e-01,4.0998e-21,5.1589e-03,1.3576e-01,,1.6656e-16,6.6871e-20
SW_120,,,2.7744e-11,2.5392e-14,8.5974e-16,4.2089e-14,1.4692e-15,1.6656e-16,,2.7877e-11
sFC,,,9.6893e-01,4.8588e-17,5.6413e-17,2.7538e-17,2.7483e-18,6.6871e-20,2.7877e-11,
