,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-16.94,14.41,-11.36,-18.25,-23.52,-4.86,-0.30
DCC_bivariate_loop,,,-16.94,,20.48,1.08,-3.18,-2.38,13.90,16.93
SW_cross_validated,,,14.41,20.48,,-14.19,-21.25,-27.35,-12.77,-14.96
SW_15,,,-11.36,1.08,-14.19,,-3.77,-3.11,9.44,11.34
SW_30,,,-18.25,-3.18,-21.25,-3.77,,1.26,15.75,18.24
SW_60,,,-23.52,-2.38,-27.35,-3.11,1.26,,19.24,23.52
SW_120,,,-4.86,13.90,-12.77,9.44,15.75,19.24,,4.80
sFC,,,-0.30,16.93,-14.96,11.34,18.24,23.52,4.80,
