,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-30.86,30.72,-31.87,-36.29,-44.72,-14.33,0.04
DCC_bivariate_loop,,,-30.86,,36.96,2.33,-1.67,-0.38,21.60,30.86
SW_cross_validated,,,30.72,36.96,,-38.68,-42.74,-52.27,-26.22,-30.60
SW_15,,,-31.87,2.33,-38.68,,-4.24,-3.18,20.98,31.87
SW_30,,,-36.29,-1.67,-42.74,-4.24,,1.56,25.43,36.29
SW_60,,,-44.72,-0.38,-52.27,-3.18,1.56,,28.78,44.71
SW_120,,,-14.33,21.60,-26.22,20.98,25.43,28.78,,14.32
sFC,,,0.04,30.86,-30.60,31.87,36.29,44.71,14.32,
