,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.19,6.99,10.34,6.98,4.32,5.62,0.97
DCC_bivariate_loop,,,0.19,,6.68,10.14,6.80,4.17,5.34,1.18
SW_cross_validated,,,6.99,6.68,,6.46,2.69,0.27,1.28,11.41
SW_15,,,10.34,10.14,6.46,,2.96,4.41,7.02,12.28
SW_30,,,6.98,6.80,2.69,2.96,,1.69,3.36,8.56
SW_60,,,4.32,4.17,0.27,4.41,1.69,,0.92,5.34
SW_120,,,5.62,5.34,1.28,7.02,3.36,0.92,,8.91
sFC,,,0.97,1.18,11.41,12.28,8.56,5.34,8.91,
