,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-4.01,5.08,10.76,3.33,3.55,5.70,-0.20
DCC_bivariate_loop,,,-4.01,,6.89,11.77,4.68,4.85,6.81,3.87
SW_cross_validated,,,5.08,6.89,,7.10,0.53,0.83,3.10,-5.15
SW_15,,,10.76,11.77,7.10,,-5.17,-4.81,-2.51,-10.80
SW_30,,,3.33,4.68,0.53,-5.17,,0.25,2.19,-3.37
SW_60,,,3.55,4.85,0.83,-4.81,0.25,,1.92,-3.59
SW_120,,,5.70,6.81,3.10,-2.51,2.19,1.92,,-5.74
sFC,,,-0.20,3.87,-5.15,-10.80,-3.37,-3.59,-5.74,
