,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.0676e-07,2.5282e-11,1.2071e-09,4.6359e-13,5.7786e-15,1.2500e-04,7.6988e-01
DCC_bivariate_loop,,,1.0676e-07,,7.2092e-09,2.9500e-01,5.5101e-03,2.9931e-02,3.8024e-08,1.1722e-07
SW_cross_validated,,,2.5282e-11,7.2092e-09,,3.2651e-11,3.3632e-14,4.0972e-16,1.8374e-10,1.3475e-11
SW_15,,,1.2071e-09,2.9500e-01,3.2651e-11,,1.3908e-03,6.0298e-03,2.1572e-08,1.2478e-09
SW_30,,,4.6359e-13,5.5101e-03,3.3632e-14,1.3908e-03,,2.2362e-01,5.6835e-12,4.7036e-13
SW_60,,,5.7786e-15,2.9931e-02,4.0972e-16,6.0298e-03,2.2362e-01,,1.8801e-13,5.7499e-15
SW_120,,,1.2500e-04,3.8024e-08,1.8374e-10,2.1572e-08,5.6835e-12,1.8801e-13,,1.4288e-04
sFC,,,7.6988e-01,1.1722e-07,1.3475e-11,1.2478e-09,4.7036e-13,5.7499e-15,1.4288e-04,
