,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.7724e-01,4.3248e-02,3.2873e-11,3.4433e-09,8.9404e-07,4.7049e-04,8.6501e-01
DCC_bivariate_loop,,,7.7724e-01,,9.0773e-02,9.9693e-11,1.2219e-08,3.3466e-06,1.3818e-03,9.0778e-01
SW_cross_validated,,,4.3248e-02,9.0773e-02,,5.7293e-10,1.5583e-07,1.1295e-04,5.3338e-02,6.5606e-02
SW_15,,,3.2873e-11,9.9693e-11,5.7293e-10,,4.6010e-04,3.5491e-07,1.1474e-08,5.5261e-11
SW_30,,,3.4433e-09,1.2219e-08,1.5583e-07,4.6010e-04,,1.7408e-03,9.6435e-06,6.3144e-09
SW_60,,,8.9404e-07,3.3466e-06,1.1295e-04,3.5491e-07,1.7408e-03,,1.4748e-02,1.7203e-06
SW_120,,,4.7049e-04,1.3818e-03,5.3338e-02,1.1474e-08,9.6435e-06,1.4748e-02,,8.2875e-04
sFC,,,8.6501e-01,9.0778e-01,6.5606e-02,5.5261e-11,6.3144e-09,1.7203e-06,8.2875e-04,
