,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.7258e-11,1.1515e-22,5.4325e-24,4.0632e-22,3.6400e-23,3.2355e-24,2.9529e-01
DCC_bivariate_loop,,,4.7258e-11,,3.6668e-06,2.0160e-05,5.6117e-02,3.5489e-01,1.1349e-02,2.4306e-11
SW_cross_validated,,,1.1515e-22,3.6668e-06,,9.6899e-02,9.1920e-07,2.1655e-08,6.4615e-07,1.7592e-22
SW_15,,,5.4325e-24,2.0160e-05,9.6899e-02,,8.3780e-06,1.2671e-07,7.4595e-06,9.8044e-24
SW_30,,,4.0632e-22,5.6117e-02,9.1920e-07,8.3780e-06,,1.5146e-01,3.4801e-01,5.1721e-22
SW_60,,,3.6400e-23,3.5489e-01,2.1655e-08,1.2671e-07,1.5146e-01,,1.2946e-02,5.0130e-23
SW_120,,,3.2355e-24,1.1349e-02,6.4615e-07,7.4595e-06,3.4801e-01,1.2946e-02,,5.3288e-24
sFC,,,2.9529e-01,2.4306e-11,1.7592e-22,9.8044e-24,5.1721e-22,5.0130e-23,5.3288e-24,
